name,meal_type,calories,protein_g,carbs_g,fat_g,food_type,cuisine,is_healthy,tags
Grilled Chicken 4949,dinner,520,30.6,65.0,10.5,non_vegetarian,hyderabadi,0,muscle_gain|high_protein
Hyderabadi Biryani 4950,lunch,353,8.6,45.8,12.0,non_vegetarian,south_indian,1,improve_stamina|carb_rich
Upma 4951,breakfast,198,7.1,79.5,23.8,vegetarian,bengali,0,improve_stamina|carb_rich
Chicken Curry Rice 4952,lunch,554,19.9,65.0,4.8,non_vegetarian,maharashtrian,0,muscle_gain|high_protein
Peanut Chaat 4953,snack,124,18.9,64.9,24.8,vegetarian,gujarati,0,muscle_gain|high_protein
Paneer Sandwich 4954,breakfast,193,15.9,27.0,12.2,vegetarian,north_indian,1,improve_stamina|carb_rich
Roti Sabji 4955,dinner,399,19.9,76.9,8.8,vegetarian,gujarati,1,balanced|beginner
Fruit Bowl 4956,breakfast,428,37.7,35.9,3.9,vegan,kerala,1,muscle_gain|high_protein
Masala Omelette 4957,breakfast,432,19.5,71.0,8.1,non_vegetarian,punjabi,1,improve_stamina|carb_rich
Pav Bhaji 4958,lunch,568,16.8,42.4,15.2,vegetarian,south_indian,0,weight_loss|light
Fish Fry 4959,dinner,651,20.0,59.0,22.2,non_vegetarian,north_indian,0,balanced|beginner
Chicken Curry Rice 4960,lunch,385,14.2,47.9,22.0,non_vegetarian,south_indian,0,weight_loss|light
Upma 4961,breakfast,405,15.5,38.5,4.0,vegetarian,south_indian,1,improve_stamina|carb_rich
Dal Rice 4962,lunch,686,10.1,37.4,10.8,vegetarian,maharashtrian,0,balanced|beginner
Roti Sabji 4963,dinner,592,12.2,48.5,22.3,vegetarian,hyderabadi,0,improve_stamina|carb_rich
Rajma Chawal 4964,lunch,617,14.5,23.4,17.3,vegetarian,punjabi,0,weight_loss|light
Hyderabadi Biryani 4965,lunch,511,18.7,50.1,3.1,non_vegetarian,maharashtrian,0,muscle_gain|high_protein
Sabudana Khichdi 4966,breakfast,396,20.1,49.4,9.5,vegetarian,bengali,1,muscle_gain|high_protein
Dal Rice 4967,lunch,407,19.9,43.2,7.9,vegetarian,mixed,1,muscle_gain|high_protein
Paneer Roti 4968,lunch,556,17.3,75.2,8.3,vegetarian,gujarati,0,weight_loss|light
Upma 4969,breakfast,216,5.4,56.5,4.8,vegetarian,kerala,1,improve_stamina|carb_rich
Buttermilk 4970,snack,228,5.8,50.2,11.5,vegetarian,north_indian,1,balanced|beginner
Fruit Bowl 4971,breakfast,417,9.0,56.3,14.6,vegan,punjabi,1,improve_stamina|carb_rich
Mixed Veg Curry 4972,dinner,354,5.8,77.0,23.3,vegetarian,maharashtrian,0,balanced|beginner
Idli Sambar 4973,breakfast,327,15.2,62.2,17.1,vegetarian,north_indian,1,balanced|beginner
Fruit Salad 4974,snack,91,18.2,33.9,5.7,vegan,south_indian,1,improve_stamina|carb_rich
Pav Bhaji 4975,lunch,678,5.5,61.9,22.9,vegetarian,mixed,0,weight_loss|light
Grilled Chicken 4976,dinner,570,39.4,77.6,5.7,non_vegetarian,bengali,0,muscle_gain|high_protein
Tofu Scramble 4977,breakfast,222,29.7,31.7,5.8,vegan,south_indian,1,muscle_gain|high_protein
Fruit Bowl 4978,breakfast,312,16.9,53.6,12.1,vegan,gujarati,1,weight_loss|light
Boiled Eggs 4979,snack,132,22.6,33.7,24.8,non_vegetarian,south_indian,0,muscle_gain|high_protein
Paneer Bhurji 4980,dinner,464,17.4,40.1,13.1,vegetarian,gujarati,1,balanced|beginner
Vegetable Soup 4981,dinner,565,20.0,37.3,21.3,vegan,north_indian,0,weight_loss|light
Buttermilk 4982,snack,216,7.2,35.7,9.1,vegetarian,north_indian,1,balanced|beginner
Tofu Stir Fry 4983,lunch,643,14.2,21.2,20.2,vegan,rajasthani,0,balanced|beginner
Thepla 4984,breakfast,422,8.1,48.5,8.3,vegetarian,rajasthani,1,weight_loss|light
Sprouts Salad 4985,snack,97,12.0,20.6,10.7,vegan,punjabi,1,balanced|beginner
Tofu Scramble 4986,breakfast,407,6.0,22.3,15.7,vegan,north_indian,1,weight_loss|light
Oats with Milk 4987,breakfast,247,7.7,67.0,20.4,vegetarian,bengali,0,weight_loss|light
Fish Fry 4988,dinner,609,9.5,28.3,4.7,non_vegetarian,mixed,0,balanced|beginner
Protein Shake 4989,snack,173,9.3,65.9,9.1,vegetarian,hyderabadi,1,weight_loss|light
Egg Curry 4990,dinner,362,7.9,74.1,16.2,non_vegetarian,gujarati,1,improve_stamina|carb_rich
Mixed Veg Curry 4991,dinner,401,17.0,68.4,17.5,vegetarian,gujarati,1,improve_stamina|carb_rich
Masala Omelette 4992,breakfast,212,15.0,42.0,10.3,non_vegetarian,punjabi,1,improve_stamina|carb_rich
Peanut Chaat 4993,snack,255,7.2,31.3,13.1,vegetarian,maharashtrian,1,improve_stamina|carb_rich
Egg Curry 4994,dinner,389,43.1,30.5,5.4,non_vegetarian,maharashtrian,1,muscle_gain|high_protein
Tofu Curry 4995,dinner,397,11.2,63.6,14.8,vegan,kerala,1,balanced|beginner
Roasted Chana 4996,snack,137,10.3,45.4,9.1,vegan,bengali,1,weight_loss|light
Paneer Bhurji 4997,dinner,506,8.2,79.6,15.7,vegetarian,north_indian,0,balanced|beginner
Hyderabadi Biryani 4998,lunch,531,16.4,63.1,13.6,non_vegetarian,rajasthani,0,weight_loss|light
Upma 4999,breakfast,393,5.4,35.9,4.2,vegetarian,rajasthani,1,balanced|beginner
Roti Sabji 5000,dinner,471,9.3,52.6,7.1,vegetarian,rajasthani,1,improve_stamina|carb_rich
Peanut Chaat 5001,snack,133,7.1,61.5,20.8,vegetarian,gujarati,0,weight_loss|light
Grilled Chicken 5002,dinner,688,12.9,78.5,23.4,non_vegetarian,hyderabadi,0,improve_stamina|carb_rich
Boiled Eggs 5003,snack,205,9.3,56.9,3.9,non_vegetarian,mixed,1,improve_stamina|carb_rich
Hyderabadi Biryani 5004,lunch,667,5.9,25.6,7.8,non_vegetarian,kerala,0,weight_loss|light
Egg Curry 5005,dinner,470,9.7,56.6,14.3,non_vegetarian,punjabi,1,weight_loss|light
Peanut Chaat 5006,snack,273,17.9,43.2,5.4,vegetarian,punjabi,1,improve_stamina|carb_rich
Boiled Eggs 5007,snack,169,14.3,66.2,20.1,non_vegetarian,bengali,0,weight_loss|light
Idli Sambar 5008,breakfast,368,7.2,42.5,24.2,vegetarian,north_indian,0,improve_stamina|carb_rich
Paneer Bhurji 5009,dinner,525,11.1,68.6,20.5,vegetarian,south_indian,0,improve_stamina|carb_rich
Paneer Roti 5010,lunch,515,12.5,43.3,13.7,vegetarian,punjabi,0,weight_loss|light
Fish Fry 5011,dinner,402,44.0,54.3,17.9,non_vegetarian,bengali,1,muscle_gain|high_protein
Pav Bhaji 5012,lunch,518,7.7,66.8,10.5,vegetarian,mixed,0,improve_stamina|carb_rich
Oats with Milk 5013,breakfast,150,15.4,64.4,18.5,vegetarian,gujarati,0,weight_loss|light
Fruit Salad 5014,snack,153,14.1,21.6,17.5,vegan,maharashtrian,1,balanced|beginner
Paneer Sandwich 5015,breakfast,171,29.5,36.3,8.3,vegetarian,hyderabadi,1,muscle_gain|high_protein
Vegetable Soup 5016,dinner,589,20.0,68.6,4.4,vegan,bengali,0,improve_stamina|carb_rich
Dal Tadka 5017,dinner,551,13.9,47.6,5.0,vegetarian,south_indian,0,balanced|beginner
Peanut Chaat 5018,snack,228,10.2,72.0,15.2,vegetarian,punjabi,1,balanced|beginner
Paneer Bhurji 5019,dinner,554,5.1,62.8,12.6,vegetarian,bengali,0,balanced|beginner
Vegetable Poha 5020,breakfast,222,18.9,31.2,22.1,vegetarian,rajasthani,0,improve_stamina|carb_rich
Protein Shake 5021,snack,235,9.1,71.7,19.0,vegetarian,kerala,0,balanced|beginner
Vegetable Soup 5022,dinner,451,5.7,46.9,4.5,vegan,north_indian,1,weight_loss|light
Roasted Chana 5023,snack,110,18.1,45.6,8.3,vegan,hyderabadi,1,weight_loss|light
Fruit Salad 5024,snack,159,6.9,30.2,13.5,vegan,punjabi,1,improve_stamina|carb_rich
Protein Shake 5025,snack,157,8.9,58.5,4.3,vegetarian,punjabi,1,balanced|beginner
Paneer Sandwich 5026,breakfast,244,25.9,36.3,22.7,vegetarian,kerala,0,muscle_gain|high_protein
Hyderabadi Biryani 5027,lunch,604,9.3,60.0,14.6,non_vegetarian,mixed,0,improve_stamina|carb_rich
Dal Tadka 5028,dinner,411,17.1,56.3,13.6,vegetarian,rajasthani,1,improve_stamina|carb_rich
Hyderabadi Biryani 5029,lunch,498,8.1,66.9,5.4,non_vegetarian,rajasthani,1,improve_stamina|carb_rich
Protein Shake 5030,snack,281,14.6,36.8,8.2,vegetarian,north_indian,1,weight_loss|light
Vegetable Soup 5031,dinner,680,8.3,66.0,21.3,vegan,rajasthani,0,weight_loss|light
Vegetable Soup 5032,dinner,575,10.5,66.1,15.2,vegan,kerala,0,balanced|beginner
Tofu Curry 5033,dinner,557,17.5,72.5,7.5,vegan,kerala,0,improve_stamina|carb_rich
Mixed Veg Curry 5034,dinner,389,5.1,41.4,5.5,vegetarian,bengali,1,balanced|beginner
Paneer Sandwich 5035,breakfast,417,14.8,70.9,9.3,vegetarian,kerala,1,balanced|beginner
Tofu Curry 5036,dinner,398,9.8,56.5,6.8,vegan,bengali,1,balanced|beginner
Tofu Scramble 5037,breakfast,370,10.3,76.0,11.2,vegan,south_indian,1,balanced|beginner
Egg Curry 5038,dinner,528,9.9,66.8,17.2,non_vegetarian,north_indian,0,weight_loss|light
Fruit Bowl 5039,breakfast,161,8.7,21.5,8.0,vegan,kerala,1,balanced|beginner
Fruit Bowl 5040,breakfast,170,16.3,77.8,17.3,vegan,rajasthani,1,improve_stamina|carb_rich
Grilled Chicken 5041,dinner,584,34.0,30.0,3.4,non_vegetarian,gujarati,0,muscle_gain|high_protein
Kadhi Rice 5042,lunch,445,12.0,75.2,10.6,vegetarian,rajasthani,1,improve_stamina|carb_rich
Grilled Chicken 5043,dinner,515,6.3,52.1,4.3,non_vegetarian,mixed,0,balanced|beginner
Masala Omelette 5044,breakfast,162,18.7,21.4,10.7,non_vegetarian,kerala,1,improve_stamina|carb_rich
Mixed Veg Curry 5045,dinner,368,6.9,24.7,17.6,vegetarian,maharashtrian,1,improve_stamina|carb_rich
Peanut Chaat 5046,snack,236,18.5,61.1,20.0,vegetarian,bengali,0,weight_loss|light
Sabudana Khichdi 5047,breakfast,202,9.4,50.5,6.5,vegetarian,south_indian,1,improve_stamina|carb_rich
Vegetable Khichdi 5048,lunch,366,8.8,70.0,4.0,vegetarian,gujarati,1,weight_loss|light
Idli Sambar 5049,breakfast,413,42.4,66.1,4.5,vegetarian,kerala,1,muscle_gain|high_protein
Corn Chaat 5050,snack,278,10.8,62.4,14.9,vegan,gujarati,1,weight_loss|light
Tofu Scramble 5051,breakfast,233,11.2,49.7,17.5,vegan,maharashtrian,1,weight_loss|light
Paneer Sandwich 5052,breakfast,367,19.8,36.2,22.3,vegetarian,mixed,0,weight_loss|light
Paneer Roti 5053,lunch,361,17.0,37.9,15.9,vegetarian,kerala,1,balanced|beginner
Paneer Roti 5054,lunch,660,13.1,73.6,7.3,vegetarian,rajasthani,0,balanced|beginner
Sprouts Salad 5055,snack,277,19.8,27.0,5.2,vegan,kerala,1,improve_stamina|carb_rich
Buttermilk 5056,snack,282,7.7,46.3,12.8,vegetarian,punjabi,1,weight_loss|light
Grilled Chicken 5057,dinner,376,14.7,37.7,9.1,non_vegetarian,north_indian,1,balanced|beginner
Egg Curry 5058,dinner,536,21.3,38.5,9.7,non_vegetarian,south_indian,0,muscle_gain|high_protein
Paneer Cubes 5059,snack,279,11.0,44.4,16.3,vegetarian,mixed,1,improve_stamina|carb_rich
Paneer Bhurji 5060,dinner,658,17.8,71.1,13.4,vegetarian,bengali,0,balanced|beginner
Upma 5061,breakfast,392,9.3,25.5,18.0,vegetarian,punjabi,1,balanced|beginner
Pav Bhaji 5062,lunch,553,11.3,51.5,3.9,vegetarian,north_indian,0,improve_stamina|carb_rich
Paneer Cubes 5063,snack,205,14.7,41.2,3.6,vegetarian,south_indian,1,improve_stamina|carb_rich
Fish Fry 5064,dinner,623,14.6,38.0,8.9,non_vegetarian,punjabi,0,balanced|beginner
Paneer Sandwich 5065,breakfast,377,15.0,76.9,14.2,vegetarian,maharashtrian,1,weight_loss|light
Boiled Eggs 5066,snack,91,13.6,51.1,22.6,non_vegetarian,north_indian,0,weight_loss|light
Chicken Curry Rice 5067,lunch,635,14.0,30.6,5.9,non_vegetarian,south_indian,0,improve_stamina|carb_rich
Idli Sambar 5068,breakfast,278,8.7,23.7,11.0,vegetarian,south_indian,1,improve_stamina|carb_rich
Tofu Scramble 5069,breakfast,325,15.9,67.3,8.8,vegan,north_indian,1,balanced|beginner
Egg Curry 5070,dinner,689,19.5,38.2,8.0,non_vegetarian,hyderabadi,0,balanced|beginner
Masala Omelette 5071,breakfast,402,7.2,23.0,12.1,non_vegetarian,south_indian,1,improve_stamina|carb_rich
Tofu Stir Fry 5072,lunch,511,18.0,79.5,11.9,vegan,rajasthani,0,improve_stamina|carb_rich
Tofu Curry 5073,dinner,575,18.9,51.9,23.9,vegan,north_indian,0,improve_stamina|carb_rich
Fruit Bowl 5074,breakfast,359,16.4,61.3,7.4,vegan,rajasthani,1,weight_loss|light
Kadhi Rice 5075,lunch,568,20.1,68.0,21.5,vegetarian,hyderabadi,0,muscle_gain|high_protein
Sprouts Salad 5076,snack,177,29.5,79.9,21.0,vegan,hyderabadi,0,muscle_gain|high_protein
Masala Omelette 5077,breakfast,278,7.9,57.3,18.7,non_vegetarian,gujarati,0,improve_stamina|carb_rich
Corn Chaat 5078,snack,262,8.7,23.3,20.0,vegan,north_indian,0,balanced|beginner
Paneer Bhurji 5079,dinner,688,5.0,78.3,20.4,vegetarian,north_indian,0,weight_loss|light
Mixed Veg Curry 5080,dinner,650,21.6,20.6,15.6,vegetarian,mixed,0,muscle_gain|high_protein
Peanut Chaat 5081,snack,157,14.0,75.3,16.8,vegetarian,maharashtrian,1,improve_stamina|carb_rich
Corn Chaat 5082,snack,177,9.6,74.1,13.7,vegan,bengali,1,improve_stamina|carb_rich
Mixed Veg Curry 5083,dinner,526,17.5,24.1,22.0,vegetarian,north_indian,0,weight_loss|light
Fruit Bowl 5084,breakfast,337,8.7,68.5,8.0,vegan,hyderabadi,1,improve_stamina|carb_rich
Hyderabadi Biryani 5085,lunch,487,44.8,74.4,16.9,non_vegetarian,hyderabadi,1,muscle_gain|high_protein
Pav Bhaji 5086,lunch,531,7.7,44.1,9.1,vegetarian,maharashtrian,0,improve_stamina|carb_rich
Sprouts Salad 5087,snack,300,17.5,62.7,14.0,vegan,kerala,1,improve_stamina|carb_rich
Tofu Scramble 5088,breakfast,251,16.0,41.6,4.2,vegan,bengali,1,balanced|beginner
Chicken Curry Rice 5089,lunch,482,6.0,33.3,23.7,non_vegetarian,hyderabadi,0,improve_stamina|carb_rich
Tofu Scramble 5090,breakfast,192,5.4,33.5,19.5,vegan,mixed,0,improve_stamina|carb_rich
Tofu Stir Fry 5091,lunch,633,18.0,78.0,6.6,vegan,north_indian,0,balanced|beginner
Masala Omelette 5092,breakfast,429,29.9,37.6,24.6,non_vegetarian,bengali,0,muscle_gain|high_protein
Vegetable Khichdi 5093,lunch,409,43.5,66.6,3.5,vegetarian,hyderabadi,1,muscle_gain|high_protein
Pav Bhaji 5094,lunch,608,16.1,55.8,19.7,vegetarian,gujarati,0,weight_loss|light
Vegetable Soup 5095,dinner,424,13.5,35.6,13.4,vegan,bengali,1,weight_loss|light
Kadhi Rice 5096,lunch,673,18.8,29.5,21.1,vegetarian,rajasthani,0,weight_loss|light
Masala Omelette 5097,breakfast,202,17.7,21.7,6.7,non_vegetarian,south_indian,1,balanced|beginner
Grilled Chicken 5098,dinner,540,5.9,47.3,14.8,non_vegetarian,punjabi,0,balanced|beginner
Peanut Chaat 5099,snack,227,17.5,34.2,5.3,vegetarian,rajasthani,1,improve_stamina|carb_rich
Pav Bhaji 5100,lunch,436,12.2,72.1,3.9,vegetarian,hyderabadi,1,weight_loss|light
Corn Chaat 5101,snack,242,8.1,38.7,15.8,vegan,south_indian,1,balanced|beginner
Dal Tadka 5102,dinner,581,6.4,30.6,17.1,vegetarian,south_indian,0,weight_loss|light
Vegetable Poha 5103,breakfast,238,42.8,49.3,24.5,vegetarian,north_indian,0,muscle_gain|high_protein
Protein Shake 5104,snack,252,16.9,46.4,10.6,vegetarian,maharashtrian,1,weight_loss|light
Egg Curry 5105,dinner,427,19.4,67.6,15.0,non_vegetarian,kerala,1,muscle_gain|high_protein
Peanut Chaat 5106,snack,112,34.9,75.5,21.2,vegetarian,mixed,0,muscle_gain|high_protein
Masala Omelette 5107,breakfast,216,7.1,59.7,8.3,non_vegetarian,bengali,1,improve_stamina|carb_rich
Upma 5108,breakfast,325,35.3,69.0,10.7,vegetarian,punjabi,1,muscle_gain|high_protein
Protein Shake 5109,snack,270,17.6,65.7,7.5,vegetarian,punjabi,1,balanced|beginner
Egg Curry 5110,dinner,650,18.5,41.7,6.3,non_vegetarian,gujarati,0,improve_stamina|carb_rich
Tofu Stir Fry 5111,lunch,545,17.9,78.4,13.1,vegan,north_indian,0,weight_loss|light
Oats with Milk 5112,breakfast,424,13.5,51.4,8.5,vegetarian,maharashtrian,1,balanced|beginner
Dal Tadka 5113,dinner,571,5.1,27.9,12.0,vegetarian,punjabi,0,weight_loss|light
Fruit Bowl 5114,breakfast,242,11.7,23.4,13.8,vegan,mixed,1,improve_stamina|carb_rich
Dal Tadka 5115,dinner,415,32.4,35.3,25.0,vegetarian,hyderabadi,0,muscle_gain|high_protein
Roasted Chana 5116,snack,247,19.8,61.9,20.9,vegan,punjabi,0,improve_stamina|carb_rich
Tofu Stir Fry 5117,lunch,429,17.0,51.0,9.8,vegan,rajasthani,1,balanced|beginner
Pav Bhaji 5118,lunch,555,16.7,52.7,8.5,vegetarian,south_indian,0,weight_loss|light
Fish Fry 5119,dinner,493,25.5,64.3,9.7,non_vegetarian,mixed,1,muscle_gain|high_protein
Sabudana Khichdi 5120,breakfast,181,18.0,65.8,7.9,vegetarian,hyderabadi,1,balanced|beginner
Oats with Milk 5121,breakfast,328,11.1,55.7,21.1,vegetarian,gujarati,0,improve_stamina|carb_rich
Tofu Scramble 5122,breakfast,318,36.9,29.9,8.3,vegan,north_indian,1,muscle_gain|high_protein
Upma 5123,breakfast,328,18.9,41.0,23.1,vegetarian,bengali,0,improve_stamina|carb_rich
Dal Rice 5124,lunch,531,6.7,26.3,8.0,vegetarian,north_indian,0,improve_stamina|carb_rich
Tofu Curry 5125,dinner,555,41.2,60.6,10.7,vegan,gujarati,0,muscle_gain|high_protein
Rajma Chawal 5126,lunch,609,10.3,39.9,19.3,vegetarian,bengali,0,weight_loss|light
Fish Curry Rice 5127,lunch,455,14.4,47.9,17.0,non_vegetarian,maharashtrian,1,improve_stamina|carb_rich
Paneer Roti 5128,lunch,355,10.2,69.8,6.7,vegetarian,bengali,1,weight_loss|light
Dal Rice 5129,lunch,370,11.7,72.8,17.8,vegetarian,punjabi,1,weight_loss|light
Boiled Eggs 5130,snack,297,34.3,28.7,6.1,non_vegetarian,south_indian,1,muscle_gain|high_protein
Hyderabadi Biryani 5131,lunch,512,7.4,74.6,13.3,non_vegetarian,bengali,0,weight_loss|light
Rajma Chawal 5132,lunch,593,6.2,47.3,8.0,vegetarian,kerala,0,weight_loss|light
Buttermilk 5133,snack,206,37.3,67.0,23.8,vegetarian,north_indian,0,muscle_gain|high_protein
Pav Bhaji 5134,lunch,640,5.1,69.4,14.3,vegetarian,maharashtrian,0,weight_loss|light
Fish Curry Rice 5135,lunch,587,7.5,37.6,11.4,non_vegetarian,bengali,0,balanced|beginner
Hyderabadi Biryani 5136,lunch,407,17.4,77.0,12.3,non_vegetarian,gujarati,1,improve_stamina|carb_rich
Dal Rice 5137,lunch,594,18.1,65.6,3.8,vegetarian,gujarati,0,balanced|beginner
Roasted Chana 5138,snack,273,20.8,27.2,3.2,vegan,bengali,1,muscle_gain|high_protein
Paneer Roti 5139,lunch,623,16.9,23.4,9.6,vegetarian,mixed,0,improve_stamina|carb_rich
Idli Sambar 5140,breakfast,361,28.7,42.4,22.6,vegetarian,south_indian,0,muscle_gain|high_protein
Roasted Chana 5141,snack,178,34.4,56.4,10.5,vegan,south_indian,1,muscle_gain|high_protein
Vegetable Soup 5142,dinner,415,17.9,48.9,12.9,vegan,north_indian,1,balanced|beginner
Roti Sabji 5143,dinner,525,18.8,64.4,14.0,vegetarian,rajasthani,0,weight_loss|light
Roti Sabji 5144,dinner,521,10.7,49.2,15.1,vegetarian,maharashtrian,0,weight_loss|light
Dal Tadka 5145,dinner,663,8.6,33.5,10.8,vegetarian,south_indian,0,weight_loss|light
Masala Omelette 5146,breakfast,201,17.0,49.5,20.5,non_vegetarian,hyderabadi,0,improve_stamina|carb_rich
Tofu Curry 5147,dinner,544,13.1,35.5,21.4,vegan,kerala,0,improve_stamina|carb_rich
Protein Shake 5148,snack,217,10.4,41.4,16.5,vegetarian,mixed,1,balanced|beginner
Roti Sabji 5149,dinner,573,30.8,22.1,16.8,vegetarian,hyderabadi,0,muscle_gain|high_protein
Paneer Sandwich 5150,breakfast,333,11.1,55.6,14.9,vegetarian,bengali,1,improve_stamina|carb_rich
Vegetable Poha 5151,breakfast,313,10.5,42.6,13.3,vegetarian,north_indian,1,weight_loss|light
Kadhi Rice 5152,lunch,516,9.0,56.2,4.0,vegetarian,punjabi,0,weight_loss|light
Tofu Curry 5153,dinner,595,5.2,52.2,24.6,vegan,gujarati,0,balanced|beginner
Thepla 5154,breakfast,443,13.8,33.0,8.2,vegetarian,south_indian,1,weight_loss|light
Kadhi Rice 5155,lunch,389,19.5,56.8,14.9,vegetarian,hyderabadi,1,balanced|beginner
Idli Sambar 5156,breakfast,230,12.4,32.2,23.9,vegetarian,bengali,0,balanced|beginner
Oats with Milk 5157,breakfast,421,5.9,35.6,11.9,vegetarian,hyderabadi,1,improve_stamina|carb_rich
Grilled Chicken 5158,dinner,436,6.7,56.9,14.4,non_vegetarian,rajasthani,1,balanced|beginner
Paneer Sandwich 5159,breakfast,231,9.9,74.7,19.0,vegetarian,punjabi,0,balanced|beginner
Peanut Chaat 5160,snack,254,13.9,42.9,13.2,vegetarian,hyderabadi,1,balanced|beginner
Tofu Stir Fry 5161,lunch,376,26.1,29.6,7.8,vegan,hyderabadi,1,muscle_gain|high_protein
Fruit Bowl 5162,breakfast,368,5.7,31.3,19.9,vegan,hyderabadi,0,improve_stamina|carb_rich
Rajma Chawal 5163,lunch,675,5.7,73.2,18.2,vegetarian,mixed,0,balanced|beginner
Fruit Salad 5164,snack,261,18.4,43.9,23.4,vegan,south_indian,0,weight_loss|light
Protein Shake 5165,snack,203,6.8,31.3,21.2,vegetarian,kerala,0,balanced|beginner
Fruit Salad 5166,snack,224,20.1,44.0,4.0,vegan,gujarati,1,muscle_gain|high_protein
Egg Curry 5167,dinner,572,44.1,24.4,9.8,non_vegetarian,gujarati,0,muscle_gain|high_protein
Fruit Salad 5168,snack,131,18.4,27.2,9.9,vegan,maharashtrian,1,improve_stamina|carb_rich
Tofu Curry 5169,dinner,358,6.5,51.2,23.1,vegan,gujarati,0,improve_stamina|carb_rich
Protein Shake 5170,snack,263,18.5,64.3,3.6,vegetarian,mixed,1,weight_loss|light
Vegetable Poha 5171,breakfast,424,14.3,42.9,18.9,vegetarian,gujarati,0,balanced|beginner
Corn Chaat 5172,snack,225,13.2,70.2,8.2,vegan,kerala,1,weight_loss|light
Roasted Chana 5173,snack,108,18.4,43.8,12.9,vegan,maharashtrian,1,weight_loss|light
Boiled Eggs 5174,snack,126,8.5,63.0,19.0,non_vegetarian,north_indian,0,improve_stamina|carb_rich
Fish Curry Rice 5175,lunch,443,6.7,34.9,5.5,non_vegetarian,punjabi,1,improve_stamina|carb_rich
Peanut Chaat 5176,snack,132,14.8,58.4,9.6,vegetarian,kerala,1,improve_stamina|carb_rich
Paneer Sandwich 5177,breakfast,408,6.0,42.8,18.6,vegetarian,mixed,0,improve_stamina|carb_rich
Thepla 5178,breakfast,234,11.8,32.4,7.2,vegetarian,gujarati,1,balanced|beginner
Fish Fry 5179,dinner,373,19.0,60.7,11.7,non_vegetarian,maharashtrian,1,improve_stamina|carb_rich
Vegetable Poha 5180,breakfast,354,10.1,64.0,13.1,vegetarian,mixed,1,balanced|beginner
Dal Tadka 5181,dinner,523,5.8,72.3,22.4,vegetarian,south_indian,0,weight_loss|light
Roti Sabji 5182,dinner,595,19.4,55.2,13.6,vegetarian,hyderabadi,0,balanced|beginner
Paneer Roti 5183,lunch,548,5.6,52.0,4.8,vegetarian,gujarati,0,improve_stamina|carb_rich
Protein Shake 5184,snack,205,30.7,42.3,5.0,vegetarian,hyderabadi,1,muscle_gain|high_protein
Corn Chaat 5185,snack,212,6.6,33.8,5.8,vegan,north_indian,1,balanced|beginner
Rajma Chawal 5186,lunch,578,5.1,42.4,10.2,vegetarian,rajasthani,0,improve_stamina|carb_rich
Boiled Eggs 5187,snack,85,40.5,44.3,7.3,non_vegetarian,kerala,1,muscle_gain|high_protein
Hyderabadi Biryani 5188,lunch,537,17.6,23.6,18.3,non_vegetarian,maharashtrian,0,balanced|beginner
Boiled Eggs 5189,snack,183,18.9,21.3,14.2,non_vegetarian,kerala,1,balanced|beginner
Vegetable Khichdi 5190,lunch,526,15.7,44.3,11.1,vegetarian,mixed,0,weight_loss|light
Dal Rice 5191,lunch,403,7.7,30.2,3.7,vegetarian,punjabi,1,balanced|beginner
Grilled Chicken 5192,dinner,539,10.8,29.7,4.5,non_vegetarian,rajasthani,0,weight_loss|light
Kadhi Rice 5193,lunch,676,18.8,41.2,17.5,vegetarian,mixed,0,balanced|beginner
Grilled Chicken 5194,dinner,625,29.1,55.6,20.1,non_vegetarian,bengali,0,muscle_gain|high_protein
Thepla 5195,breakfast,177,34.8,25.3,10.4,vegetarian,kerala,1,muscle_gain|high_protein
Oats with Milk 5196,breakfast,219,11.1,33.5,10.7,vegetarian,hyderabadi,1,balanced|beginner
